Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flux(G1;kg/(m^2*s)),Regression Depth(G1;m),Web(G1;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.3206,37.22118,106096.66549,16.04787,0.05348,69.70567,0.01349,92.27598,0.00056,0.00544,23273.51906,0.0
0.3207,37.22199,106100.82388,16.0485,0.05347,69.70391,0.01349,92.27489,0.00056,0.00544,23274.43126,0.0
0.3208,37.2228,106104.9824,16.04913,0.05347,69.70215,0.01349,92.27379,0.00056,0.00544,23275.34347,0.0
0.3209,37.22361,106109.14103,16.04976,0.05347,69.70039,0.01349,92.2727,0.00056,0.00544,23276.25572,0.0
0.321,37.22442,106113.29978,16.05039,0.05347,69.69863,0.01349,92.2716,0.00056,0.00544,23277.16799,0.0
0.3211,37.22523,106117.45864,16.05102,0.05347,69.69688,0.01349,92.27051,0.00056,0.00544,23278.08028,0.0
0.3212,37.22604,106121.61762,16.05165,0.05347,69.69512,0.01349,92.26941,0.00056,0.00544,23278.9926,0.0
0.3213,37.22685,106125.77672,16.05228,0.05347,69.69336,0.01349,92.26832,0.00056,0.00544,23279.90495,0.0
0.3214,37.22766,106129.93594,16.05291,0.05346,69.6916,0.01349,92.26722,0.00056,0.00544,23280.81732,0.0
0.3215,37.22848,106134.09527,16.05354,0.05346,69.68984,0.01349,92.26613,0.00056,0.00544,23281.72972,0.0
0.3216,37.22929,106138.25473,16.05416,0.05346,69.68808,0.0135,92.26503,0.00056,0.00544,23282.64214,0.0
0.3217,37.2301,106142.41429,16.05479,0.05346,69.68632,0.0135,92.26394,0.00056,0.00544,23283.55459,0.0
0.3218,37.23091,106146.57398,16.05542,0.05346,69.68456,0.0135,92.26284,0.00056,0.00544,23284.46706,0.0
0.3219,37.23172,106150.73378,16.05605,0.05346,69.6828,0.0135,92.26175,0.00056,0.00544,23285.37956,0.0
0.322,37.23253,106154.8937,16.05668,0.05346,69.68104,0.0135,92.26065,0.00056,0.00544,23286.29209,0.0
0.3221,37.23334,106159.05374,16.05731,0.05346,69.67928,0.0135,92.25956,0.00056,0.00544,23287.20464,0.0
0.3222,37.23415,106163.21389,16.05794,0.05345,69.67752,0.0135,92.25846,0.00056,0.00544,23288.11722,0.0
0.3223,37.23497,106167.37417,16.05857,0.05345,69.67576,0.0135,92.25737,0.00056,0.00544,23289.02982,0.0
0.3224,37.23578,106171.53455,16.0592,0.05345,69.674,0.0135,92.25627,0.00056,0.00544,23289.94245,0.0
0.3225,37.23659,106175.69506,16.05983,0.05345,69.67224,0.0135,92.25518,0.00056,0.00544,23290.85511,0.0
0.3226,37.2374,106179.85568,16.06046,0.05345,69.67048,0.0135,92.25408,0.00056,0.00544,23291.76779,0.0
0.3227,37.23821,106184.01642,16.06109,0.05345,69.66872,0.0135,92.25299,0.00056,0.00544,23292.68049,0.0
0.3228,37.23902,106188.17728,16.06172,0.05345,69.66696,0.0135,92.25189,0.00056,0.00544,23293.59323,0.0
0.3229,37.23983,106192.33826,16.06235,0.05344,69.6652,0.0135,92.2508,0.00056,0.00544,23294.50598,0.0
0.323,37.24064,106196.49935,16.06297,0.05344,69.66344,0.0135,92.2497,0.00056,0.00544,23295.41877,0.0
0.3231,37.24146,106200.66056,16.0636,0.05344,69.66168,0.0135,92.24861,0.00056,0.00544,23296.33157,0.0
0.3232,37.24227,106204.82189,16.06423,0.05344,69.65992,0.0135,92.24751,0.00056,0.00544,23297.24441,0.0
0.3233,37.24308,106208.98333,16.06486,0.05344,69.65816,0.0135,92.24642,0.00056,0.00544,23298.15727,0.0
0.3234,37.24389,106213.14489,16.06549,0.05344,69.6564,0.0135,92.24533,0.00056,0.00544,23299.07016,0.0
0.3235,37.2447,106217.30657,16.06612,0.05344,69.65464,0.01351,92.24423,0.00056,0.00544,23299.98307,0.0
0.3236,37.24551,106221.46836,16.06675,0.05343,69.65288,0.01351,92.24314,0.00057,0.00543,23300.89601,0.0
0.3237,37.24632,106225.63028,16.06738,0.05343,69.65112,0.01351,92.24204,0.00057,0.00543,23301.80897,0.0
0.3238,37.24714,106229.79231,16.06801,0.05343,69.64936,0.01351,92.24095,0.00057,0.00543,23302.72196,0.0
0.3239,37.24795,106233.95445,16.06864,0.05343,69.6476,0.01351,92.23985,0.00057,0.00543,23303.63497,0.0
0.324,37.24876,106238.11672,16.06927,0.05343,69.64584,0.01351,92.23876,0.00057,0.00543,23304.54801,0.0
0.3241,37.24957,106242.2791,16.0699,0.05343,69.64408,0.01351,92.23766,0.00057,0.00543,23305.46108,0.0
0.3242,37.25038,106246.4416,16.07053,0.05343,69.64232,0.01351,92.23657,0.00057,0.00543,23306.37417,0.0
0.3243,37.25119,106250.60421,16.07116,0.05343,69.64055,0.01351,92.23547,0.00057,0.00543,23307.28729,0.0
0.3244,37.252,106254.76695,16.07179,0.05342,69.63879,0.01351,92.23438,0.00057,0.00543,23308.20043,0.0
0.3245,37.25282,106258.9298,16.07242,0.05342,69.63703,0.01351,92.23328,0.00057,0.00543,23309.1136,0.0
0.3246,37.25363,106263.09277,16.07305,0.05342,69.63527,0.01351,92.23219,0.00057,0.00543,23310.02679,0.0
0.3247,37.25444,106267.25585,16.07368,0.05342,69.63351,0.01351,92.2311,0.00057,0.00543,23310.94001,0.0
0.3248,37.25525,106271.41905,16.07431,0.05342,69.63175,0.01351,92.23,0.00057,0.00543,23311.85326,0.0
0.3249,37.25606,106275.58237,16.07494,0.05342,69.62999,0.01351,92.22891,0.00057,0.00543,23312.76653,0.0
0.325,37.25687,106279.74581,16.07557,0.05342,69.62823,0.01351,92.22781,0.00057,0.00543,23313.67983,0.0
0.3251,37.25768,106283.90936,16.0762,0.05341,69.62646,0.01351,92.22672,0.00057,0.00543,23314.59315,0.0
0.3252,37.2585,106288.07303,16.07683,0.05341,69.6247,0.01351,92.22562,0.00057,0.00543,23315.5065,0.0
0.3253,37.25931,106292.23682,16.07746,0.05341,69.62294,0.01351,92.22453,0.00057,0.00543,23316.41988,0.0
0.3254,37.26012,106296.40073,16.07809,0.05341,69.62118,0.01352,92.22343,0.00057,0.00543,23317.33328,0.0
0.3255,37.26093,106300.56475,16.07872,0.05341,69.61942,0.01352,92.22234,0.00057,0.00543,23318.2467,0.0
0.3256,37.26174,106304.72889,16.07935,0.05341,69.61765,0.01352,92.22125,0.00057,0.00543,23319.16016,0.0
0.3257,37.26255,106308.89315,16.07997,0.05341,69.61589,0.01352,92.22015,0.00057,0.00543,23320.07363,0.0
0.3258,37.26337,106313.05752,16.0806,0.05341,69.61413,0.01352,92.21906,0.00057,0.00543,23320.98714,0.0
0.3259,37.26418,106317.22201,16.08123,0.0534,69.61237,0.01352,92.21796,0.00057,0.00543,23321.90067,0.0
0.326,37.26499,106321.38662,16.08186,0.0534,69.61061,0.01352,92.21687,0.00057,0.00543,23322.81422,0.0
0.3261,37.2658,106325.55135,16.08249,0.0534,69.60884,0.01352,92.21577,0.00057,0.00543,23323.7278,0.0
0.3262,37.26661,106329.71619,16.08312,0.0534,69.60708,0.01352,92.21468,0.00057,0.00543,23324.64141,0.0
0.3263,37.26742,106333.88115,16.08375,0.0534,69.60532,0.01352,92.21359,0.00057,0.00543,23325.55504,0.0
0.3264,37.26823,106338.04623,16.08438,0.0534,69.60356,0.01352,92.21249,0.00057,0.00543,23326.4687,0.0
0.3265,37.26905,106342.21143,16.08501,0.0534,69.60179,0.01352,92.2114,0.00057,0.00543,23327.38238,0.0
0.3266,37.26986,106346.37674,16.08564,0.05339,69.60003,0.01352,92.2103,0.00057,0.00543,23328.29609,0.0
0.3267,37.27067,106350.54217,16.08627,0.05339,69.59827,0.01352,92.20921,0.00057,0.00543,23329.20982,0.0
0.3268,37.27148,106354.70771,16.0869,0.05339,69.59651,0.01352,92.20812,0.00057,0.00543,23330.12358,0.0
0.3269,37.27229,106358.87338,16.08753,0.05339,69.59474,0.01352,92.20702,0.00057,0.00543,23331.03737,0.0
0.327,37.2731,106363.03916,16.08816,0.05339,69.59298,0.01352,92.20593,0.00057,0.00543,23331.95118,0.0
0.3271,37.27392,106367.20506,16.0888,0.05339,69.59122,0.01352,92.20483,0.00057,0.00543,23332.86502,0.0
0.3272,37.27473,106371.37107,16.08943,0.05339,69.58945,0.01352,92.20374,0.00057,0.00543,23333.77888,0.0
0.3273,37.27554,106375.53721,16.09006,0.05338,69.58769,0.01353,92.20265,0.00057,0.00543,23334.69277,0.0
0.3274,37.27635,106379.70346,16.09069,0.05338,69.58593,0.01353,92.20155,0.00057,0.00543,23335.60669,0.0
0.3275,37.27716,106383.86983,16.09132,0.05338,69.58416,0.01353,92.20046,0.00057,0.00543,23336.52063,0.0
0.3276,37.27797,106388.03631,16.09195,0.05338,69.5824,0.01353,92.19936,0.00057,0.00543,23337.43459,0.0
0.3277,37.27879,106392.20291,16.09258,0.05338,69.58064,0.01353,92.19827,0.00057,0.00543,23338.34858,0.0
0.3278,37.2796,106396.36963,16.09321,0.05338,69.57887,0.01353,92.19718,0.00057,0.00543,23339.2626,0.0
0.3279,37.28041,106400.53647,16.09384,0.05338,69.57711,0.01353,92.19608,0.00057,0.00543,23340.17665,0.0
0.328,37.28122,106404.70342,16.09447,0.05338,69.57535,0.01353,92.19499,0.00057,0.00543,23341.09071,0.0
0.3281,37.28203,106408.87049,16.0951,0.05337,69.57358,0.01353,92.19389,0.00057,0.00543,23342.00481,0.0
0.3282,37.28285,106413.03768,16.09573,0.05337,69.57182,0.01353,92.1928,0.00057,0.00543,23342.91893,0.0
0.3283,37.28366,106417.20499,16.09636,0.05337,69.57006,0.01353,92.19171,0.00057,0.00543,23343.83308,0.0
0.3284,37.28447,106421.37241,16.09699,0.05337,69.56829,0.01353,92.19061,0.00057,0.00543,23344.74725,0.0
0.3285,37.28528,106425.53995,16.09762,0.05337,69.56653,0.01353,92.18952,0.00057,0.00543,23345.66145,0.0
0.3286,37.28609,106429.70761,16.09825,0.05337,69.56476,0.01353,92.18842,0.00057,0.00543,23346.57567,0.0
0.3287,37.2869,106433.87538,16.09888,0.05337,69.563,0.01353,92.18733,0.00057,0.00543,23347.48992,0.0
0.3288,37.28772,106438.04328,16.09951,0.05336,69.56123,0.01353,92.18624,0.00057,0.00543,23348.40419,0.0
0.3289,37.28853,106442.21129,16.10014,0.05336,69.55947,0.01353,92.18514,0.00057,0.00543,23349.31849,0.0
0.329,37.28934,106446.37941,16.10077,0.05336,69.55771,0.01353,92.18405,0.00057,0.00543,23350.23282,0.0
0.3291,37.29015,106450.54766,16.1014,0.05336,69.55594,0.01353,92.18296,0.00057,0.00543,23351.14717,0.0
0.3292,37.29096,106454.71602,16.10203,0.05336,69.55418,0.01354,92.18186,0.00058,0.00542,23352.06155,0.0
0.3293,37.29178,106458.8845,16.10266,0.05336,69.55241,0.01354,92.18077,0.00058,0.00542,23352.97595,0.0
0.3294,37.29259,106463.05309,16.10329,0.05336,69.55065,0.01354,92.17967,0.00058,0.00542,23353.89038,0.0
0.3295,37.2934,106467.22181,16.10392,0.05336,69.54888,0.01354,92.17858,0.00058,0.00542,23354.80484,0.0
0.3296,37.29421,106471.39064,16.10455,0.05335,69.54712,0.01354,92.17749,0.00058,0.00542,23355.71932,0.0
0.3297,37.29502,106475.55958,16.10518,0.05335,69.54535,0.01354,92.17639,0.00058,0.00542,23356.63383,0.0
0.3298,37.29583,106479.72865,16.10582,0.05335,69.54359,0.01354,92.1753,0.00058,0.00542,23357.54836,0.0
0.3299,37.29665,106483.89783,16.10645,0.05335,69.54182,0.01354,92.17421,0.00058,0.00542,23358.46292,0.0
0.33,37.29746,106488.06713,16.10708,0.05335,69.54006,0.01354,92.17311,0.00058,0.00542,23359.3775,0.0
0.3301,37.29827,106492.23655,16.10771,0.05335,69.53829,0.01354,92.17202,0.00058,0.00542,23360.29211,0.0
0.3302,37.29908,106496.40608,16.10834,0.05335,69.53653,0.01354,92.17093,0.00058,0.00542,23361.20674,0.0
0.3303,37.29989,106500.57573,16.10897,0.05334,69.53476,0.01354,92.16983,0.00058,0.00542,23362.1214,0.0
0.3304,37.30071,106504.7455,16.1096,0.05334,69.533,0.01354,92.16874,0.00058,0.00542,23363.03609,0.0
0.3305,37.30152,106508.91539,16.11023,0.05334,69.53123,0.01354,92.16764,0.00058,0.00542,23363.9508,0.0
0.3306,37.30233,106513.08539,16.11086,0.05334,69.52947,0.01354,92.16655,0.00058,0.00542,23364.86554,0.0
0.3307,37.30314,106517.25551,16.11149,0.05334,69.5277,0.01354,92.16546,0.00058,0.00542,23365.7803,0.0
0.3308,37.30395,106521.42575,16.11212,0.05334,69.52594,0.01354,92.16436,0.00058,0.00542,23366.69509,0.0
0.3309,37.30477,106525.5961,16.11275,0.05334,69.52417,0.01354,92.16327,0.00058,0.00542,23367.60991,0.0
0.331,37.30558,106529.76657,16.11338,0.05333,69.52241,0.01354,92.16218,0.00058,0.00542,23368.52475,0.0
0.3311,37.30639,106533.93716,16.11401,0.05333,69.52064,0.01355,92.16108,0.00058,0.00542,23369.43962,0.0
0.3312,37.3072,106538.10787,16.11465,0.05333,69.51887,0.01355,92.15999,0.00058,0.00542,23370.35451,0.0
0.3313,37.30801,106542.2787,16.11528,0.05333,69.51711,0.01355,92.1589,0.00058,0.00542,23371.26943,0.0
0.3314,37.30883,106546.44964,16.11591,0.05333,69.51534,0.01355,92.1578,0.00058,0.00542,23372.18437,0.0
0.3315,37.30964,106550.6207,16.11654,0.05333,69.51358,0.01355,92.15671,0.00058,0.00542,23373.09934,0.0
0.3316,37.31045,106554.79187,16.11717,0.05333,69.51181,0.01355,92.15562,0.00058,0.00542,23374.01434,0.0
0.3317,37.31126,106558.96317,16.1178,0.05333,69.51004,0.01355,92.15452,0.00058,0.00542,23374.92936,0.0
0.3318,37.31208,106563.13458,16.11843,0.05332,69.50828,0.01355,92.15343,0.00058,0.00542,23375.8444,0.0
0.3319,37.31289,106567.3061,16.11906,0.05332,69.50651,0.01355,92.15234,0.00058,0.00542,23376.75948,0.0
0.332,37.3137,106571.47775,16.11969,0.05332,69.50474,0.01355,92.15124,0.00058,0.00542,23377.67457,0.0
0.3321,37.31451,106575.64951,16.12032,0.05332,69.50298,0.01355,92.15015,0.00058,0.00542,23378.5897,0.0
0.3322,37.31532,106579.82139,16.12095,0.05332,69.50121,0.01355,92.14906,0.00058,0.00542,23379.50485,0.0
0.3323,37.31614,106583.99339,16.12159,0.05332,69.49944,0.01355,92.14796,0.00058,0.00542,23380.42002,0.0
0.3324,37.31695,106588.1655,16.12222,0.05332,69.49768,0.01355,92.14687,0.00058,0.00542,23381.33522,0.0
0.3325,37.31776,106592.33774,16.12285,0.05331,69.49591,0.01355,92.14578,0.00058,0.00542,23382.25045,0.0
0.3326,37.31857,106596.51009,16.12348,0.05331,69.49414,0.01355,92.14469,0.00058,0.00542,23383.1657,0.0
0.3327,37.31938,106600.68255,16.12411,0.05331,69.49238,0.01355,92.14359,0.00058,0.00542,23384.08098,0.0
0.3328,37.3202,106604.85514,16.12474,0.05331,69.49061,0.01355,92.1425,0.00058,0.00542,23384.99629,0.0
0.3329,37.32101,106609.02784,16.12537,0.05331,69.48884,0.01356,92.14141,0.00058,0.00542,23385.91162,0.0
0.333,37.32182,106613.20065,16.126,0.05331,69.48708,0.01356,92.14031,0.00058,0.00542,23386.82697,0.0
0.3331,37.32263,106617.37359,16.12663,0.05331,69.48531,0.01356,92.13922,0.00058,0.00542,23387.74235,0.0
0.3332,37.32345,106621.54664,16.12727,0.0533,69.48354,0.01356,92.13813,0.00058,0.00542,23388.65776,0.0
0.3333,37.32426,106625.71981,16.1279,0.0533,69.48177,0.01356,92.13703,0.00058,0.00542,23389.57319,0.0
0.3334,37.32507,106629.8931,16.12853,0.0533,69.48001,0.01356,92.13594,0.00058,0.00542,23390.48865,0.0
0.3335,37.32588,106634.06651,16.12916,0.0533,69.47824,0.01356,92.13485,0.00058,0.00542,23391.40413,0.0
0.3336,37.32669,106638.24003,16.12979,0.0533,69.47647,0.01356,92.13376,0.00058,0.00542,23392.31964,0.0
0.3337,37.32751,106642.41367,16.13042,0.0533,69.4747,0.01356,92.13266,0.00058,0.00542,23393.23518,0.0
0.3338,37.32832,106646.58743,16.13105,0.0533,69.47294,0.01356,92.13157,0.00058,0.00542,23394.15074,0.0
0.3339,37.32913,106650.7613,16.13168,0.0533,69.47117,0.01356,92.13048,0.00058,0.00542,23395.06633,0.0
0.334,37.32994,106654.93529,16.13232,0.05329,69.4694,0.01356,92.12938,0.00058,0.00542,23395.98194,0.0
0.3341,37.33076,106659.1094,16.13295,0.05329,69.46763,0.01356,92.12829,0.00058,0.00542,23396.89758,0.0
0.3342,37.33157,106663.28363,16.13358,0.05329,69.46587,0.01356,92.1272,0.00058,0.00542,23397.81324,0.0
0.3343,37.33238,106667.45797,16.13421,0.05329,69.4641,0.01356,92.1261,0.00058,0.00542,23398.72893,0.0
0.3344,37.33319,106671.63243,16.13484,0.05329,69.46233,0.01356,92.12501,0.00058,0.00542,23399.64465,0.0
0.3345,37.334,106675.80701,16.13547,0.05329,69.46056,0.01356,92.12392,0.00058,0.00542,23400.56039,0.0
0.3346,37.33482,106679.98171,16.1361,0.05329,69.45879,0.01356,92.12283,0.00058,0.00542,23401.47616,0.0
0.3347,37.33563,106684.15652,16.13674,0.05328,69.45703,0.01356,92.12173,0.00058,0.00542,23402.39195,0.0
0.3348,37.33644,106688.33145,16.13737,0.05328,69.45526,0.01357,92.12064,0.00059,0.00541,23403.30777,0.0
0.3349,37.33725,106692.5065,16.138,0.05328,69.45349,0.01357,92.11955,0.00059,0.00541,23404.22362,0.0
0.335,37.33807,106696.68166,16.13863,0.05328,69.45172,0.01357,92.11846,0.00059,0.00541,23405.13949,0.0
0.3351,37.33888,106700.85694,16.13926,0.05328,69.44995,0.01357,92.11736,0.00059,0.00541,23406.05538,0.0
0.3352,37.33969,106705.03234,16.13989,0.05328,69.44818,0.01357,92.11627,0.00059,0.00541,23406.9713,0.0
0.3353,37.3405,106709.20786,16.14053,0.05328,69.44641,0.01357,92.11518,0.00059,0.00541,23407.88725,0.0
0.3354,37.34132,106713.38349,16.14116,0.05328,69.44465,0.01357,92.11408,0.00059,0.00541,23408.80322,0.0
0.3355,37.34213,106717.55925,16.14179,0.05327,69.44288,0.01357,92.11299,0.00059,0.00541,23409.71922,0.0
0.3356,37.34294,106721.73511,16.14242,0.05327,69.44111,0.01357,92.1119,0.00059,0.00541,23410.63525,0.0
0.3357,37.34375,106725.9111,16.14305,0.05327,69.43934,0.01357,92.11081,0.00059,0.00541,23411.5513,0.0
0.3358,37.34457,106730.0872,16.14368,0.05327,69.43757,0.01357,92.10971,0.00059,0.00541,23412.46737,0.0
0.3359,37.34538,106734.26343,16.14432,0.05327,69.4358,0.01357,92.10862,0.00059,0.00541,23413.38348,0.0
0.336,37.34619,106738.43976,16.14495,0.05327,69.43403,0.01357,92.10753,0.00059,0.00541,23414.2996,0.0
0.3361,37.347,106742.61622,16.14558,0.05327,69.43226,0.01357,92.10644,0.00059,0.00541,23415.21576,0.0
0.3362,37.34782,106746.79279,16.14621,0.05326,69.43049,0.01357,92.10534,0.00059,0.00541,23416.13194,0.0
0.3363,37.34863,106750.96948,16.14684,0.05326,69.42872,0.01357,92.10425,0.00059,0.00541,23417.04814,0.0
0.3364,37.34944,106755.14629,16.14747,0.05326,69.42695,0.01357,92.10316,0.00059,0.00541,23417.96437,0.0
0.3365,37.35025,106759.32322,16.14811,0.05326,69.42518,0.01357,92.10207,0.00059,0.00541,23418.88063,0.0
0.3366,37.35107,106763.50026,16.14874,0.05326,69.42341,0.01357,92.10097,0.00059,0.00541,23419.79691,0.0
0.3367,37.35188,106767.67742,16.14937,0.05326,69.42165,0.01358,92.09988,0.00059,0.00541,23420.71322,0.0
0.3368,37.35269,106771.85469,16.15,0.05326,69.41988,0.01358,92.09879,0.00059,0.00541,23421.62955,0.0
0.3369,37.3535,106776.03209,16.15063,0.05325,69.41811,0.01358,92.0977,0.00059,0.00541,23422.54591,0.0
0.337,37.35432,106780.2096,16.15126,0.05325,69.41634,0.01358,92.0966,0.00059,0.00541,23423.4623,0.0
0.3371,37.35513,106784.38723,16.1519,0.05325,69.41457,0.01358,92.09551,0.00059,0.00541,23424.37871,0.0
0.3372,37.35594,106788.56498,16.15253,0.05325,69.4128,0.01358,92.09442,0.00059,0.00541,23425.29514,0.0
0.3373,37.35675,106792.74284,16.15316,0.05325,69.41103,0.01358,92.09333,0.00059,0.00541,23426.21161,0.0
0.3374,37.35757,106796.92082,16.15379,0.05325,69.40926,0.01358,92.09224,0.00059,0.00541,23427.12809,0.0
0.3375,37.35838,106801.09892,16.15442,0.05325,69.40749,0.01358,92.09114,0.00059,0.00541,23428.04461,0.0
0.3376,37.35919,106805.27714,16.15506,0.05325,69.40572,0.01358,92.09005,0.00059,0.00541,23428.96115,0.0
0.3377,37.36,106809.45547,16.15569,0.05324,69.40394,0.01358,92.08896,0.00059,0.00541,23429.87771,0.0
0.3378,37.36082,106813.63392,16.15632,0.05324,69.40217,0.01358,92.08787,0.00059,0.00541,23430.7943,0.0
0.3379,37.36163,106817.81249,16.15695,0.05324,69.4004,0.01358,92.08677,0.00059,0.00541,23431.71092,0.0
0.338,37.36244,106821.99117,16.15758,0.05324,69.39863,0.01358,92.08568,0.00059,0.00541,23432.62756,0.0
0.3381,37.36325,106826.16998,16.15822,0.05324,69.39686,0.01358,92.08459,0.00059,0.00541,23433.54423,0.0
0.3382,37.36407,106830.3489,16.15885,0.05324,69.39509,0.01358,92.0835,0.00059,0.00541,23434.46093,0.0
0.3383,37.36488,106834.52793,16.15948,0.05324,69.39332,0.01358,92.08241,0.00059,0.00541,23435.37765,0.0
0.3384,37.36569,106838.70709,16.16011,0.05323,69.39155,0.01358,92.08131,0.00059,0.00541,23436.29439,0.0
0.3385,37.3665,106842.88636,16.16075,0.05323,69.38978,0.01358,92.08022,0.00059,0.00541,23437.21116,0.0
0.3386,37.36732,106847.06575,16.16138,0.05323,69.38801,0.01359,92.07913,0.00059,0.00541,23438.12796,0.0
0.3387,37.36813,106851.24526,16.16201,0.05323,69.38624,0.01359,92.07804,0.00059,0.00541,23439.04478,0.0
0.3388,37.36894,106855.42488,16.16264,0.05323,69.38447,0.01359,92.07694,0.00059,0.00541,23439.96163,0.0
0.3389,37.36976,106859.60462,16.16327,0.05323,69.3827,0.01359,92.07585,0.00059,0.00541,23440.8785,0.0
0.339,37.37057,106863.78448,16.16391,0.05323,69.38092,0.01359,92.07476,0.00059,0.00541,23441.7954,0.0
0.3391,37.37138,106867.96446,16.16454,0.05322,69.37915,0.01359,92.07367,0.00059,0.00541,23442.71233,0.0
0.3392,37.37219,106872.14455,16.16517,0.05322,69.37738,0.01359,92.07258,0.00059,0.00541,23443.62928,0.0
0.3393,37.37301,106876.32477,16.1658,0.05322,69.37561,0.01359,92.07148,0.00059,0.00541,23444.54626,0.0
0.3394,37.37382,106880.50509,16.16644,0.05322,69.37384,0.01359,92.07039,0.00059,0.00541,23445.46326,0.0
0.3395,37.37463,106884.68554,16.16707,0.05322,69.37207,0.01359,92.0693,0.00059,0.00541,23446.38029,0.0
0.3396,37.37544,106888.8661,16.1677,0.05322,69.3703,0.01359,92.06821,0.00059,0.00541,23447.29735,0.0
0.3397,37.37626,106893.04678,16.16833,0.05322,69.36852,0.01359,92.06712,0.00059,0.00541,23448.21443,0.0
0.3398,37.37707,106897.22758,16.16896,0.05322,69.36675,0.01359,92.06602,0.00059,0.00541,23449.13153,0.0
0.3399,37.37788,106901.4085,16.1696,0.05321,69.36498,0.01359,92.06493,0.00059,0.00541,23450.04866,0.0
0.34,37.3787,106905.58953,16.17023,0.05321,69.36321,0.01359,92.06384,0.00059,0.00541,23450.96582,0.0
0.3401,37.37951,106909.77068,16.17086,0.05321,69.36144,0.01359,92.06275,0.00059,0.00541,23451.883,0.0
0.3402,37.38032,106913.95195,16.17149,0.05321,69.35966,0.01359,92.06166,0.00059,0.00541,23452.80021,0.0
0.3403,37.38113,106918.13333,16.17213,0.05321,69.35789,0.01359,92.06057,0.0006,0.0054,23453.71745,0.0
0.3404,37.38195,106922.31484,16.17276,0.05321,69.35612,0.01359,92.05947,0.0006,0.0054,23454.63471,0.0
0.3405,37.38276,106926.49646,16.17339,0.05321,69.35435,0.0136,92.05838,0.0006,0.0054,23455.55199,0.0
0.3406,37.38357,106930.67819,16.17402,0.0532,69.35257,0.0136,92.05729,0.0006,0.0054,23456.46931,0.0
0.3407,37.38439,106934.86005,16.17466,0.0532,69.3508,0.0136,92.0562,0.0006,0.0054,23457.38664,0.0
0.3408,37.3852,106939.04202,16.17529,0.0532,69.34903,0.0136,92.05511,0.0006,0.0054,23458.30401,0.0
0.3409,37.38601,106943.22411,16.17592,0.0532,69.34726,0.0136,92.05401,0.0006,0.0054,23459.2214,0.0
0.341,37.38682,106947.40632,16.17655,0.0532,69.34548,0.0136,92.05292,0.0006,0.0054,23460.13881,0.0
0.3411,37.38764,106951.58864,16.17719,0.0532,69.34371,0.0136,92.05183,0.0006,0.0054,23461.05625,0.0
0.3412,37.38845,106955.77108,16.17782,0.0532,69.34194,0.0136,92.05074,0.0006,0.0054,23461.97372,0.0
0.3413,37.38926,106959.95364,16.17845,0.05319,69.34017,0.0136,92.04965,0.0006,0.0054,23462.89121,0.0
0.3414,37.39008,106964.13632,16.17909,0.05319,69.33839,0.0136,92.04856,0.0006,0.0054,23463.80873,0.0
0.3415,37.39089,106968.31911,16.17972,0.05319,69.33662,0.0136,92.04746,0.0006,0.0054,23464.72627,0.0
0.3416,37.3917,106972.50202,16.18035,0.05319,69.33485,0.0136,92.04637,0.0006,0.0054,23465.64384,0.0
